source,target,weight,type
n2165,n2891,1,MAJ
n2165,n2913,1,MAJ
n2165,n2962,1,UNIT
n2165,n2965,1,UNIT
n2165,n2971,1,MAJ
n2165,n3030,1,MAJ
n2165,n3102,1,UNIT
n2165,n3129,1,MAJ
n2165,n3133,1,MAJ
n2165,n3180,1,UNIT
n2165,n3205,1,MAJ
n2165,n3247,1,MAJ
n2165,n3249,1,MAJ
n2165,n3368,1,MAJ
n2165,n3379,1,MAJ
n2165,n3393,1,UNIT
n2165,n3438,1,MAJ
n2165,n3516,1,MAJ
n2165,n3559,1,UNIT
n2165,n3602,1,MAJ
n2165,n3647,1,UNIT
n2165,n3716,1,MAJ
n2165,n3723,1,MAJ
n2165,n3735,1,MAJ
n2165,n3844,1,MAJ
n2165,n3953,1,UNIT
n2165,n4021,1,MAJ
n2165,n4046,1,UNIT
n2165,n4086,1,MAJ
n2165,n4146,1,MAJ
n2165,n4217,1,MAJ
n2165,n4239,1,MAJ
n2165,n4318,1,MAJ
n2165,n4431,1,UNIT
n2165,n4475,1,MAJ
n2165,n4648,1,MAJ
n2167,n2425,1,MAJ
n2167,n2495,1,MAJ
n2167,n2610,1,MAJ
n2167,n2863,1,MAJ
n2167,n2951,1,MAJ
n2167,n3039,1,MAJ
n2167,n3421,1,MAJ
n2167,n3477,1,MAJ
n2167,n3488,1,MAJ
n2167,n3571,1,MAJ
n2167,n3575,1,MAJ
n2167,n4588,1,MAJ
n2186,n2408,1,MAJ
n2186,n3038,1,MAJ
n2186,n3508,1,MAJ
n2192,n2460,1,MAJ
n2192,n2620,1,MAJ
n2192,n2705,1,MAJ
n2192,n2816,1,MAJ
n2192,n2843,1,MAJ
n2192,n2948,1,MAJ
n2192,n3349,1,MAJ
n2192,n3364,1,MAJ
n2192,n3457,1,MAJ
n2192,n3930,1,MAJ
n2192,n4105,1,MAJ
n2192,n4681,1,MAJ
n2193,n2365,1,MAJ
n2193,n2366,1,MAJ
n2193,n2751,1,MAJ
n2193,n2914,1,MAJ
n2193,n3055,1,MAJ
n2193,n3221,1,MAJ
n2193,n3235,1,MAJ
n2193,n3737,1,MAJ
n2193,n3878,1,MAJ
n2193,n4439,1,MAJ
n2214,n2223,1,MAJ
n2214,n2252,1,MAJ
n2214,n2278,1,MAJ
n2214,n2310,1,MAJ
n2214,n2318,1,MAJ
n2214,n2326,1,MAJ
n2214,n2373,1,MAJ
n2214,n2389,1,MAJ
n2214,n2392,1,MAJ
n2214,n2395,1,MAJ
n2214,n2406,1,MAJ
n2214,n2413,1,MAJ
n2214,n2457,1,MAJ
n2214,n2521,1,MAJ
n2214,n2541,1,MAJ
n2214,n2551,1,MAJ
n2214,n2568,1,MAJ
n2214,n2623,1,MAJ
n2214,n2650,1,MAJ
n2214,n2715,1,MAJ
n2214,n2717,1,MAJ
n2214,n2736,1,MAJ
n2214,n2783,1,MAJ
n2214,n2797,1,MAJ
n2214,n2826,1,MAJ
n2214,n2829,1,MAJ
n2214,n2846,1,MAJ
n2214,n2891,1,MAJ
n2214,n2913,1,MAJ
n2214,n2971,1,MAJ
n2214,n3030,1,MAJ
n2214,n3129,1,MAJ
n2214,n3133,1,MAJ
n2214,n3205,1,MAJ
n2214,n3247,1,MAJ
n2214,n3249,1,MAJ
n2214,n3281,1,MAJ
n2214,n3325,1,MAJ
n2214,n3358,1,MAJ
n2214,n3368,1,MAJ
n2214,n3379,1,MAJ
n2214,n3438,1,MAJ
n2214,n3516,1,MAJ
n2214,n3602,1,MAJ
n2214,n3716,1,MAJ
n2214,n3723,1,MAJ
n2214,n3735,1,MAJ
n2214,n3844,1,MAJ
n2214,n4021,1,MAJ
n2214,n4086,1,MAJ
n2214,n4146,1,MAJ
n2214,n4217,1,MAJ
n2214,n4239,1,MAJ
n2214,n4318,1,MAJ
n2214,n4475,1,MAJ
n2214,n4648,1,MAJ
n2223,n2252,1,MAJ
n2223,n2278,1,MAJ
n2223,n2310,1,MAJ
n2223,n2318,1,MAJ
n2223,n2326,1,MAJ
n2223,n2373,1,MAJ
n2223,n2389,1,MAJ
n2223,n2392,1,MAJ
n2223,n2406,1,MAJ
n2223,n2413,1,MAJ
n2223,n2457,1,MAJ
n2223,n2521,1,MAJ
n2223,n2551,1,MAJ
n2223,n2568,1,MAJ
n2223,n2650,1,MAJ
n2223,n2715,1,MAJ
n2223,n2717,1,MAJ
n2223,n2736,1,MAJ
n2223,n2783,1,MAJ
n2223,n2797,1,MAJ
n2223,n2826,1,MAJ
n2223,n2829,1,MAJ
n2223,n2846,1,MAJ
n2223,n2891,1,MAJ
n2223,n2913,1,MAJ
n2223,n2971,1,MAJ
n2223,n3030,1,MAJ
n2223,n3129,1,MAJ
n2223,n3133,1,MAJ
n2223,n3205,1,MAJ
n2223,n3247,1,MAJ
n2223,n3249,1,MAJ
n2223,n3368,1,MAJ
n2223,n3379,1,MAJ
n2223,n3438,1,MAJ
n2223,n3516,1,MAJ
n2223,n3602,1,MAJ
n2223,n3716,1,MAJ
n2223,n3723,1,MAJ
n2223,n3735,1,MAJ
n2223,n3844,1,MAJ
n2223,n4021,1,MAJ
n2223,n4086,1,MAJ
n2223,n4146,1,MAJ
n2223,n4217,1,MAJ
n2223,n4239,1,MAJ
n2223,n4318,1,MAJ
n2223,n4475,1,MAJ
n2223,n4648,1,MAJ
n2231,n2250,1,UNIT
n2231,n2274,1,UNIT
n2231,n2312,1,MAJ
n2231,n2420,1,MAJ
n2231,n2452,1,MAJ
n2231,n2620,1,UNIT
n2231,n2623,1,UNIT
n2231,n2669,1,UNIT
n2231,n2715,1,UNIT
n2231,n2748,1,MAJ
n2231,n2816,1,UNIT
n2231,n2846,1,UNIT
n2231,n2962,1,UNIT
n2231,n2965,1,UNIT
n2231,n3102,1,UNIT
n2231,n3180,1,UNIT
n2231,n3296,1,MAJ
n2231,n3383,1,MAJ
n2231,n3393,1,UNIT
n2231,n3467,1,MAJ
n2231,n3496,1,MAJ
n2231,n3559,1,UNIT
n2231,n3647,1,UNIT
n2231,n3711,1,MAJ
n2231,n3893,1,MAJ
n2231,n3953,1,UNIT
n2231,n4046,1,UNIT
n2231,n4174,1,MAJ
n2231,n4431,1,UNIT
n2250,n2274,1,UNIT
n2250,n2443,1,MAJ
n2250,n2620,1,UNIT
n2250,n2623,1,UNIT
n2250,n2669,1,UNIT
n2250,n2715,1,UNIT
n2250,n2786,1,MAJ
n2250,n2816,1,UNIT
n2250,n2843,1,MAJ
n2250,n2846,1,UNIT
n2250,n2962,1,UNIT
n2250,n2965,1,UNIT
n2250,n3102,1,UNIT
n2250,n3180,1,UNIT
n2250,n3364,1,MAJ
n2250,n3393,1,UNIT
n2250,n3457,1,MAJ
n2250,n3559,1,UNIT
n2250,n3647,1,UNIT
n2250,n3953,1,UNIT
n2250,n3996,1,MAJ
n2250,n4046,1,UNIT
n2250,n4233,1,MAJ
n2250,n4431,1,UNIT
n2250,n4681,1,MAJ
n2252,n2278,1,MAJ
n2252,n2310,1,MAJ
n2252,n2318,1,MAJ
n2252,n2326,1,MAJ
n2252,n2373,1,MAJ
n2252,n2389,1,MAJ
n2252,n2392,1,MAJ
n2252,n2406,1,MAJ
n2252,n2413,1,MAJ
n2252,n2457,1,MAJ
n2252,n2521,1,MAJ
n2252,n2551,1,MAJ
n2252,n2568,1,MAJ
n2252,n2650,1,MAJ
n2252,n2715,1,MAJ
n2252,n2717,1,MAJ
n2252,n2736,1,MAJ
n2252,n2783,1,MAJ
n2252,n2797,1,MAJ
n2252,n2826,1,MAJ
n2252,n2829,1,MAJ
n2252,n2846,1,MAJ
n2252,n2891,1,MAJ
n2252,n2913,1,MAJ
n2252,n2971,1,MAJ
n2252,n3030,1,MAJ
n2252,n3129,1,MAJ
n2252,n3133,1,MAJ
n2252,n3205,1,MAJ
n2252,n3247,1,MAJ
n2252,n3249,1,MAJ
n2252,n3368,1,MAJ
n2252,n3379,1,MAJ
n2252,n3438,1,MAJ
n2252,n3516,1,MAJ
n2252,n3602,1,MAJ
n2252,n3716,1,MAJ
n2252,n3723,1,MAJ
n2252,n3735,1,MAJ
n2252,n3844,1,MAJ
n2252,n4021,1,MAJ
n2252,n4086,1,MAJ
n2252,n4146,1,MAJ
n2252,n4217,1,MAJ
n2252,n4239,1,MAJ
n2252,n4318,1,MAJ
n2252,n4475,1,MAJ
n2252,n4648,1,MAJ
n2255,n2464,1,MAJ
n2255,n3161,1,MAJ
n2255,n3650,1,MAJ
n2255,n3825,1,MAJ
n2255,n4425,1,MAJ
n2274,n2336,1,MAJ
n2274,n2589,1,MAJ
n2274,n2620,1,UNIT
n2274,n2623,1,UNIT
n2274,n2631,1,MAJ
n2274,n2669,2,BOTH
n2274,n2689,1,MAJ
n2274,n2715,1,UNIT
n2274,n2721,1,MAJ
n2274,n2765,1,MAJ
n2274,n2816,1,UNIT
n2274,n2846,1,UNIT
n2274,n2927,1,MAJ
n2274,n2962,1,UNIT
n2274,n2965,2,BOTH
n2274,n3102,1,UNIT
n2274,n3180,1,UNIT
n2274,n3393,1,UNIT
n2274,n3559,1,UNIT
n2274,n3647,1,UNIT
n2274,n3953,1,UNIT
n2274,n4046,1,UNIT
n2274,n4431,1,UNIT
n2274,n4681,1,MAJ
n2275,n2357,1,MAJ
n2275,n2386,1,MAJ
n2275,n2389,1,UNIT
n2275,n2561,1,MAJ
n2275,n2733,1,UNIT
n2275,n2792,1,MAJ
n2275,n2806,1,MAJ
n2275,n2962,1,MAJ
n2275,n3278,1,MAJ
n2275,n3281,1,UNIT
n2275,n3432,1,MAJ
n2275,n3475,1,MAJ
n2275,n3499,1,MAJ
n2275,n3559,1,MAJ
n2275,n3713,2,BOTH
n2278,n2310,1,MAJ
n2278,n2318,1,MAJ
n2278,n2326,1,MAJ
n2278,n2373,1,MAJ
n2278,n2389,1,MAJ
n2278,n2392,1,MAJ
n2278,n2406,1,MAJ
n2278,n2413,1,MAJ
n2278,n2457,1,MAJ
n2278,n2521,1,MAJ
n2278,n2551,1,MAJ
n2278,n2568,1,MAJ
n2278,n2650,1,MAJ
n2278,n2715,1,MAJ
n2278,n2717,1,MAJ
n2278,n2736,1,MAJ
n2278,n2783,1,MAJ
n2278,n2797,1,MAJ
n2278,n2826,2,BOTH
n2278,n2829,1,MAJ
n2278,n2846,1,MAJ
n2278,n2891,1,MAJ
n2278,n2913,1,MAJ
n2278,n2971,1,MAJ
n2278,n3030,1,MAJ
n2278,n3129,1,MAJ
n2278,n3133,1,MAJ
n2278,n3205,1,MAJ
n2278,n3247,1,MAJ
n2278,n3249,1,MAJ
n2278,n3368,1,MAJ
n2278,n3379,1,MAJ
n2278,n3438,1,MAJ
n2278,n3516,1,MAJ
n2278,n3602,1,MAJ
n2278,n3716,1,MAJ
n2278,n3723,1,MAJ
n2278,n3735,1,MAJ
n2278,n3844,1,MAJ
n2278,n4021,1,MAJ
n2278,n4086,1,MAJ
n2278,n4146,1,MAJ
n2278,n4217,1,MAJ
n2278,n4239,1,MAJ
n2278,n4318,1,MAJ
n2278,n4475,1,MAJ
n2278,n4648,1,MAJ
n2300,n2388,1,UNIT
n2300,n2521,1,UNIT
n2300,n2751,1,UNIT
n2300,n2843,1,UNIT
n2300,n2863,1,UNIT
n2300,n3036,1,UNIT
n2300,n3057,1,UNIT
n2300,n3403,1,UNIT
n2300,n3438,1,UNIT
n2300,n3723,1,UNIT
n2300,n4339,1,UNIT
n2310,n2318,1,MAJ
n2310,n2326,1,MAJ
n2310,n2373,1,MAJ
n2310,n2389,1,MAJ
n2310,n2392,1,MAJ
n2310,n2406,1,MAJ
n2310,n2413,1,MAJ
n2310,n2457,1,MAJ
n2310,n2521,1,MAJ
n2310,n2551,1,MAJ
n2310,n2568,1,MAJ
n2310,n2580,1,MAJ
n2310,n2650,1,MAJ
n2310,n2715,1,MAJ
n2310,n2717,1,MAJ
n2310,n2736,1,MAJ
n2310,n2783,1,MAJ
n2310,n2797,1,MAJ
n2310,n2826,1,MAJ
n2310,n2829,1,MAJ
n2310,n2846,1,MAJ
n2310,n2891,1,MAJ
n2310,n2913,1,MAJ
n2310,n2971,1,MAJ
n2310,n3030,1,MAJ
n2310,n3129,1,MAJ
n2310,n3133,1,MAJ
n2310,n3205,1,MAJ
n2310,n3247,1,MAJ
n2310,n3249,1,MAJ
n2310,n3271,1,MAJ
n2310,n3368,1,MAJ
n2310,n3379,1,MAJ
n2310,n3438,1,MAJ
n2310,n3516,1,MAJ
n2310,n3602,1,MAJ
n2310,n3716,1,MAJ
n2310,n3723,1,MAJ
n2310,n3735,1,MAJ
n2310,n3844,1,MAJ
n2310,n4021,1,MAJ
n2310,n4086,1,MAJ
n2310,n4146,1,MAJ
n2310,n4217,1,MAJ
n2310,n4239,1,MAJ
n2310,n4318,1,MAJ
n2310,n4475,1,MAJ
n2310,n4571,1,MAJ
n2310,n4648,1,MAJ
n2311,n2357,1,UNIT
n2311,n2705,1,UNIT
n2312,n2420,1,MAJ
n2312,n2452,1,MAJ
n2312,n2748,1,MAJ
n2312,n2843,1,UNIT
n2312,n3296,1,MAJ
n2312,n3383,1,MAJ
n2312,n3467,1,MAJ
n2312,n3496,1,MAJ
n2312,n3711,1,MAJ
n2312,n3893,1,MAJ
n2312,n4174,1,MAJ
n2318,n2326,1,MAJ
n2318,n2373,1,MAJ
n2318,n2389,1,MAJ
n2318,n2392,1,MAJ
n2318,n2406,1,MAJ
n2318,n2413,1,MAJ
n2318,n2457,1,MAJ
n2318,n2521,1,MAJ
n2318,n2551,1,MAJ
n2318,n2568,1,MAJ
n2318,n2650,1,MAJ
n2318,n2715,1,MAJ
n2318,n2717,1,MAJ
n2318,n2736,1,MAJ
n2318,n2783,1,MAJ
n2318,n2797,1,MAJ
n2318,n2826,1,MAJ
n2318,n2829,1,MAJ
n2318,n2846,1,MAJ
n2318,n2891,1,MAJ
n2318,n2913,1,MAJ
n2318,n2971,1,MAJ
n2318,n3030,1,MAJ
n2318,n3129,1,MAJ
n2318,n3133,1,MAJ
n2318,n3205,1,MAJ
n2318,n3247,1,MAJ
n2318,n3249,1,MAJ
n2318,n3368,1,MAJ
n2318,n3379,1,MAJ
n2318,n3438,1,MAJ
n2318,n3516,1,MAJ
n2318,n3602,1,MAJ
n2318,n3716,1,MAJ
n2318,n3723,1,MAJ
n2318,n3735,1,MAJ
n2318,n3844,1,MAJ
n2318,n4021,1,MAJ
n2318,n4086,1,MAJ
n2318,n4146,1,MAJ
n2318,n4217,1,MAJ
n2318,n4239,1,MAJ
n2318,n4318,1,MAJ
n2318,n4475,1,MAJ
n2318,n4648,1,MAJ
n2326,n2373,1,MAJ
n2326,n2389,1,MAJ
n2326,n2392,1,MAJ
n2326,n2406,1,MAJ
n2326,n2413,1,MAJ
n2326,n2457,1,MAJ
n2326,n2521,1,MAJ
n2326,n2551,1,MAJ
n2326,n2568,1,MAJ
n2326,n2650,1,MAJ
n2326,n2715,1,MAJ
n2326,n2717,1,MAJ
n2326,n2736,1,MAJ
n2326,n2783,1,MAJ
n2326,n2797,1,MAJ
n2326,n2826,1,MAJ
n2326,n2829,1,MAJ
n2326,n2846,1,MAJ
n2326,n2891,1,MAJ
n2326,n2913,1,MAJ
n2326,n2971,1,MAJ
n2326,n3030,1,MAJ
n2326,n3129,1,MAJ
n2326,n3133,1,MAJ
n2326,n3205,1,MAJ
n2326,n3247,1,MAJ
n2326,n3249,1,MAJ
n2326,n3368,1,MAJ
n2326,n3379,1,MAJ
n2326,n3438,1,MAJ
n2326,n3516,1,MAJ
n2326,n3602,1,MAJ
n2326,n3716,1,MAJ
n2326,n3723,1,MAJ
n2326,n3735,1,MAJ
n2326,n3844,1,MAJ
n2326,n4021,1,MAJ
n2326,n4086,1,MAJ
n2326,n4146,1,MAJ
n2326,n4217,1,MAJ
n2326,n4239,1,MAJ
n2326,n4318,1,MAJ
n2326,n4475,1,MAJ
n2326,n4648,1,MAJ
n2327,n2448,1,MAJ
n2327,n2503,1,MAJ
n2327,n2614,1,MAJ
n2327,n2657,1,MAJ
n2327,n2663,1,MAJ
n2327,n2667,1,MAJ
n2327,n2704,1,MAJ
n2327,n2733,1,MAJ
n2327,n2809,1,MAJ
n2327,n2830,1,MAJ
n2327,n2834,1,MAJ
n2327,n3036,1,MAJ
n2327,n3070,1,MAJ
n2327,n3097,1,MAJ
n2327,n3259,1,MAJ
n2327,n3403,1,MAJ
n2327,n3472,1,MAJ
n2327,n3493,1,MAJ
n2327,n3695,1,MAJ
n2327,n3696,1,MAJ
n2327,n3701,1,MAJ
n2327,n3731,1,MAJ
n2327,n3741,1,MAJ
n2327,n3742,1,MAJ
n2327,n3807,1,MAJ
n2327,n3870,1,MAJ
n2327,n3961,1,MAJ
n2327,n4046,1,MAJ
n2327,n4159,1,MAJ
n2327,n4339,1,MAJ
n2327,n4397,1,MAJ
n2327,n4430,1,MAJ
n2327,n4549,1,MAJ
n2336,n2589,1,MAJ
n2336,n2631,1,MAJ
n2336,n2669,1,MAJ
n2336,n2689,1,MAJ
n2336,n2721,1,MAJ
n2336,n2765,1,MAJ
n2336,n2927,1,MAJ
n2336,n2965,1,MAJ
n2336,n4681,1,MAJ
n2357,n2386,1,MAJ
n2357,n2561,1,MAJ
n2357,n2705,1,UNIT
n2357,n2792,1,MAJ
n2357,n2806,1,MAJ
n2357,n2962,1,MAJ
n2357,n3278,1,MAJ
n2357,n3432,1,MAJ
n2357,n3475,1,MAJ
n2357,n3499,1,MAJ
n2357,n3559,1,MAJ
n2357,n3713,1,MAJ
n2358,n3627,1,MAJ
n2358,n3657,1,MAJ
n2358,n4291,1,MAJ
n2365,n2366,1,MAJ
n2365,n2751,1,MAJ
n2365,n2914,1,MAJ
n2365,n3055,1,MAJ
n2365,n3221,1,MAJ
n2365,n3235,1,MAJ
n2365,n3737,1,MAJ
n2365,n3878,1,MAJ
n2365,n4439,1,MAJ
n2366,n2751,1,MAJ
n2366,n2914,1,MAJ
n2366,n3055,1,MAJ
n2366,n3221,1,MAJ
n2366,n3235,1,MAJ
n2366,n3737,1,MAJ
n2366,n3878,1,MAJ
n2366,n4439,1,MAJ
n2370,n2527,1,MAJ
n2370,n2622,1,MAJ
n2370,n2899,1,MAJ
n2370,n3468,1,MAJ
n2370,n3968,1,MAJ
n2370,n3971,1,MAJ
n2370,n3972,1,MAJ
n2370,n4140,1,MAJ
n2370,n4450,1,MAJ
n2373,n2389,1,MAJ
n2373,n2392,1,MAJ
n2373,n2406,1,MAJ
n2373,n2413,1,MAJ
n2373,n2457,1,MAJ
n2373,n2521,1,MAJ
n2373,n2551,1,MAJ
n2373,n2568,1,MAJ
n2373,n2650,1,MAJ
n2373,n2715,1,MAJ
n2373,n2717,1,MAJ
n2373,n2736,1,MAJ
n2373,n2783,1,MAJ
n2373,n2797,1,MAJ
n2373,n2826,1,MAJ
n2373,n2829,1,MAJ
n2373,n2846,1,MAJ
n2373,n2891,1,MAJ
n2373,n2913,1,MAJ
n2373,n2971,1,MAJ
n2373,n3030,1,MAJ
n2373,n3129,1,MAJ
n2373,n3133,1,MAJ
n2373,n3205,1,MAJ
n2373,n3247,1,MAJ
n2373,n3249,1,MAJ
n2373,n3368,1,MAJ
n2373,n3379,1,MAJ
n2373,n3438,1,MAJ
n2373,n3516,1,MAJ
n2373,n3602,1,MAJ
n2373,n3716,1,MAJ
n2373,n3723,1,MAJ
n2373,n3735,1,MAJ
n2373,n3844,1,MAJ
n2373,n4021,1,MAJ
n2373,n4086,1,MAJ
n2373,n4146,1,MAJ
n2373,n4217,1,MAJ
n2373,n4239,1,MAJ
n2373,n4318,1,MAJ
n2373,n4475,1,MAJ
n2373,n4648,1,MAJ
n2386,n2561,1,MAJ
n2386,n2792,1,MAJ
n2386,n2806,1,MAJ
n2386,n2962,1,MAJ
n2386,n3278,1,MAJ
n2386,n3432,1,MAJ
n2386,n3475,1,MAJ
n2386,n3499,1,MAJ
n2386,n3559,1,MAJ
n2386,n3713,1,MAJ
n2388,n2425,1,UNIT
n2388,n2521,1,UNIT
n2388,n2751,1,UNIT
n2388,n2754,1,UNIT
n2388,n2843,1,UNIT
n2388,n2863,1,UNIT
n2388,n3036,1,UNIT
n2388,n3057,1,UNIT
n2388,n3403,1,UNIT
n2388,n3438,1,UNIT
n2388,n3723,1,UNIT
n2388,n4339,1,UNIT
n2389,n2392,1,MAJ
n2389,n2406,1,MAJ
n2389,n2413,1,MAJ
n2389,n2457,1,MAJ
n2389,n2521,1,MAJ
n2389,n2551,1,MAJ
n2389,n2568,1,MAJ
n2389,n2650,1,MAJ
n2389,n2715,1,MAJ
n2389,n2717,1,MAJ
n2389,n2736,1,MAJ
n2389,n2783,1,MAJ
n2389,n2797,1,MAJ
n2389,n2826,1,MAJ
n2389,n2829,1,MAJ
n2389,n2846,1,MAJ
n2389,n2891,1,MAJ
n2389,n2913,1,MAJ
n2389,n2971,1,MAJ
n2389,n3030,1,MAJ
n2389,n3129,1,MAJ
n2389,n3133,1,MAJ
n2389,n3205,1,MAJ
n2389,n3247,1,MAJ
n2389,n3249,1,MAJ
n2389,n3368,1,MAJ
n2389,n3379,1,MAJ
n2389,n3438,1,MAJ
n2389,n3516,1,MAJ
n2389,n3602,1,MAJ
n2389,n3716,1,MAJ
n2389,n3723,1,MAJ
n2389,n3735,1,MAJ
n2389,n3844,1,MAJ
n2389,n4021,1,MAJ
n2389,n4086,1,MAJ
n2389,n4146,1,MAJ
n2389,n4217,1,MAJ
n2389,n4239,1,MAJ
n2389,n4318,1,MAJ
n2389,n4475,1,MAJ
n2389,n4648,1,MAJ
n2392,n2406,1,MAJ
n2392,n2413,1,MAJ
n2392,n2457,1,MAJ
n2392,n2521,1,MAJ
n2392,n2551,1,MAJ
n2392,n2568,1,MAJ
n2392,n2650,1,MAJ
n2392,n2715,1,MAJ
n2392,n2717,1,MAJ
n2392,n2736,1,MAJ
n2392,n2783,1,MAJ
n2392,n2797,1,MAJ
n2392,n2826,1,MAJ
n2392,n2829,1,MAJ
n2392,n2846,1,MAJ
n2392,n2891,1,MAJ
n2392,n2913,1,MAJ
n2392,n2971,1,MAJ
n2392,n3030,1,MAJ
n2392,n3129,1,MAJ
n2392,n3133,1,MAJ
n2392,n3205,1,MAJ
n2392,n3247,1,MAJ
n2392,n3249,1,MAJ
n2392,n3368,1,MAJ
n2392,n3379,1,MAJ
n2392,n3438,1,MAJ
n2392,n3516,1,MAJ
n2392,n3602,1,MAJ
n2392,n3716,1,MAJ
n2392,n3723,1,MAJ
n2392,n3735,1,MAJ
n2392,n3844,1,MAJ
n2392,n4021,1,MAJ
n2392,n4086,1,MAJ
n2392,n4146,1,MAJ
n2392,n4217,1,MAJ
n2392,n4239,1,MAJ
n2392,n4318,1,MAJ
n2392,n4475,1,MAJ
n2392,n4648,1,MAJ
n2395,n2541,1,MAJ
n2395,n2623,1,MAJ
n2395,n3281,1,MAJ
n2395,n3325,1,MAJ
n2395,n3358,1,MAJ
n2406,n2413,1,MAJ
n2406,n2457,1,MAJ
n2406,n2521,1,MAJ
n2406,n2551,1,MAJ
n2406,n2568,1,MAJ
n2406,n2650,1,MAJ
n2406,n2715,1,MAJ
n2406,n2717,1,MAJ
n2406,n2736,1,MAJ
n2406,n2783,1,MAJ
n2406,n2797,1,MAJ
n2406,n2826,1,MAJ
n2406,n2829,1,MAJ
n2406,n2846,1,MAJ
n2406,n2891,1,MAJ
n2406,n2913,1,MAJ
n2406,n2971,1,MAJ
n2406,n3030,1,MAJ
n2406,n3129,1,MAJ
n2406,n3133,1,MAJ
n2406,n3205,1,MAJ
n2406,n3247,1,MAJ
n2406,n3249,1,MAJ
n2406,n3368,1,MAJ
n2406,n3379,1,MAJ
n2406,n3438,1,MAJ
n2406,n3516,1,MAJ
n2406,n3602,1,MAJ
n2406,n3716,1,MAJ
n2406,n3723,1,MAJ
n2406,n3735,1,MAJ
n2406,n3844,1,MAJ
n2406,n4021,1,MAJ
n2406,n4086,1,MAJ
n2406,n4146,1,MAJ
n2406,n4217,1,MAJ
n2406,n4239,1,MAJ
n2406,n4318,1,MAJ
n2406,n4475,1,MAJ
n2406,n4648,1,MAJ
n2408,n3038,1,MAJ
n2408,n3508,1,MAJ
n2413,n2457,1,MAJ
n2413,n2521,1,MAJ
n2413,n2551,1,MAJ
n2413,n2568,1,MAJ
n2413,n2650,1,MAJ
n2413,n2715,1,MAJ
n2413,n2717,1,MAJ
n2413,n2736,1,MAJ
n2413,n2783,1,MAJ
n2413,n2797,1,MAJ
n2413,n2826,1,MAJ
n2413,n2829,1,MAJ
n2413,n2846,1,MAJ
n2413,n2891,1,MAJ
n2413,n2913,1,MAJ
n2413,n2971,1,MAJ
n2413,n3030,1,MAJ
n2413,n3129,1,MAJ
n2413,n3133,1,MAJ
n2413,n3205,1,MAJ
n2413,n3247,1,MAJ
n2413,n3249,1,MAJ
n2413,n3368,1,MAJ
n2413,n3379,1,MAJ
n2413,n3438,1,MAJ
n2413,n3516,1,MAJ
n2413,n3602,1,MAJ
n2413,n3716,1,MAJ
n2413,n3723,1,MAJ
n2413,n3735,1,MAJ
n2413,n3844,1,MAJ
n2413,n4021,1,MAJ
n2413,n4086,1,MAJ
n2413,n4146,1,MAJ
n2413,n4217,1,MAJ
n2413,n4239,1,MAJ
n2413,n4318,1,MAJ
n2413,n4475,1,MAJ
n2413,n4648,1,MAJ
n2420,n2452,1,MAJ
n2420,n2748,1,MAJ
n2420,n3296,1,MAJ
n2420,n3383,1,MAJ
n2420,n3467,1,MAJ
n2420,n3496,1,MAJ
n2420,n3711,1,MAJ
n2420,n3893,1,MAJ
n2420,n4174,1,MAJ
n2425,n2495,1,MAJ
n2425,n2610,1,MAJ
n2425,n2751,1,UNIT
n2425,n2754,1,UNIT
n2425,n2863,1,MAJ
n2425,n2951,1,MAJ
n2425,n3039,1,MAJ
n2425,n3390,1,UNIT
n2425,n3421,1,MAJ
n2425,n3477,1,MAJ
n2425,n3488,1,MAJ
n2425,n3571,1,MAJ
n2425,n3575,1,MAJ
n2425,n4588,1,MAJ
n2440,n2480,1,MAJ
n2440,n2502,1,MAJ
n2440,n2547,1,MAJ
n2440,n2794,1,MAJ
n2440,n2913,1,MAJ
n2440,n2971,1,MAJ
n2440,n3180,1,MAJ
n2440,n3393,1,MAJ
n2440,n3421,1,MAJ
n2440,n3516,1,MAJ
n2440,n3647,1,MAJ
n2440,n3904,1,MAJ
n2440,n3953,1,MAJ
n2440,n4640,1,MAJ
n2443,n2786,1,MAJ
n2443,n2843,1,MAJ
n2443,n3364,1,MAJ
n2443,n3457,1,MAJ
n2443,n3996,1,MAJ
n2443,n4233,1,MAJ
n2443,n4681,1,MAJ
n2448,n2503,1,MAJ
n2448,n2614,1,MAJ
n2448,n2657,1,MAJ
n2448,n2663,1,MAJ
n2448,n2667,1,MAJ
n2448,n2704,1,MAJ
n2448,n2733,1,MAJ
n2448,n2809,1,MAJ
n2448,n2830,1,MAJ
n2448,n2834,1,MAJ
n2448,n3036,1,MAJ
n2448,n3070,1,MAJ
n2448,n3097,1,MAJ
n2448,n3259,1,MAJ
n2448,n3403,1,MAJ
n2448,n3472,1,MAJ
n2448,n3493,1,MAJ
n2448,n3695,1,MAJ
n2448,n3696,1,MAJ
n2448,n3701,1,MAJ
n2448,n3731,1,MAJ
n2448,n3741,1,MAJ
n2448,n3742,1,MAJ
n2448,n3807,1,MAJ
n2448,n3870,1,MAJ
n2448,n3961,1,MAJ
n2448,n4046,1,MAJ
n2448,n4159,1,MAJ
n2448,n4339,1,MAJ
n2448,n4397,1,MAJ
n2448,n4430,1,MAJ
n2448,n4549,1,MAJ
n2452,n2748,1,MAJ
n2452,n3296,1,MAJ
n2452,n3383,1,MAJ
n2452,n3467,1,MAJ
n2452,n3496,1,MAJ
n2452,n3711,1,MAJ
